"Encoding1"	"Encoding2"	"Adjusted_RV"
"TAC"	"SCPseDNC"	0.936882415270071
"TAC"	"SCPseTNC"	0.938077458568586
"TAC"	"Mismatch"	0.0363614407626876
"TAC"	"Kmer-1"	0.937314849240969
"TAC"	"Kmer-2"	0.937214083322824
"TAC"	"Kmer-3"	0.937392008867842
"TAC"	"Kmer-4"	0.937979490049298
"TAC"	"Kmer-5"	0.937087035737035
"TAC"	"Kmer-6"	0.931869053408173
"TAC"	"Kmer-7"	0.898554155922741
"TAC"	"RCKmer-1"	0.94211189012427
"TAC"	"RCKmer-2"	0.949446553041417
"TAC"	"RCKmer-3"	0.944312552771105
"TAC"	"RCKmer-4"	0.947187664859829
"TAC"	"RCKmer-5"	0.947085270258832
"TAC"	"RCKmer-6"	0.946046168019414
"TAC"	"RCKmer-7"	0.936662600540845
"TCC"	"TACC"	0.950087722523179
"TCC"	"Moran"	0.283399000265432
"TCC"	"Geary"	0.284011591004095
"TCC"	"NMBroto"	0.759292299146621
"TCC"	"DPCP"	0.867842891477968
"TCC"	"TPCP"	0.909371016883213
"TCC"	"MMI"	0.78333488601477
"TCC"	"PseDNC"	0.883084815294634
"TCC"	"PseKNC"	0.885465733217529
"TCC"	"PCPseDNC"	0.883084815294634
"TCC"	"PCPseTNC"	0.887373692463214
"TCC"	"SCPseDNC"	0.885340085309653
"TCC"	"SCPseTNC"	0.886345367341043
"TCC"	"Mismatch"	0.0328262435167804
"TCC"	"Kmer-1"	0.88580456849458
"TCC"	"Kmer-2"	0.884970098354036
"TCC"	"Kmer-3"	0.886943593056058
"TCC"	"Kmer-4"	0.889125179034997
"TCC"	"Kmer-5"	0.890319103462728
"TCC"	"Kmer-6"	0.887600794510095
"TCC"	"Kmer-7"	0.859254060259785
"TCC"	"RCKmer-1"	0.872922033411772
"TCC"	"RCKmer-2"	0.876997097075851
"TCC"	"RCKmer-3"	0.871070364541378
"TCC"	"RCKmer-4"	0.872944172405996
"TCC"	"RCKmer-5"	0.87385796766289
"TCC"	"RCKmer-6"	0.873199296777378
"TCC"	"RCKmer-7"	0.866492971055446
"TACC"	"Moran"	0.313855635494416
"TACC"	"Geary"	0.314497880952223
"TACC"	"NMBroto"	0.833556585784941
"TACC"	"DPCP"	0.931858714837428
"TACC"	"TPCP"	0.965729964828489
"TACC"	"MMI"	0.801795027769162
"TACC"	"PseDNC"	0.941846053541008
"TACC"	"PseKNC"	0.942760817174396
"TACC"	"PCPseDNC"	0.941846053541008
"TACC"	"PCPseTNC"	0.94529604600145
"TACC"	"SCPseDNC"	0.943024602614587
"TACC"	"SCPseTNC"	0.944185297691519
"TACC"	"Mismatch"	0.0360774916364069
"TACC"	"Kmer-1"	0.943478850616821
"TACC"	"Kmer-2"	0.943125700443849
"TACC"	"Kmer-3"	0.943919683438814
